session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected,session_duration_log,ip_reputation_score_log,network_packet_size_is64,fail_ratio
SID_04477,407,TCP,6,870.8053341194225,AES,0.3384181133579463,1,Chrome,0,0,6.770566158298332,0.2914884041897136,False,0.16666666666666666
SID_04478,651,UDP,5,190.31750367455624,No encryption,0.1391352836759323,0,Edge,0,0,5.253934370820617,0.1302694514909199,False,0.0
SID_04480,710,TCP,2,104.13264902426045,No encryption,0.4628765760363379,2,Chrome,1,1,4.65522287687573,0.3804047548676519,False,1.0
SID_04481,261,TCP,2,2036.6954416998624,DES,0.4611153139532563,1,Firefox,0,0,7.619574762821449,0.3792000577533264,False,0.5
SID_04482,557,TCP,6,194.7503554285487,DES,0.3982112180921717,2,Chrome,0,0,5.276840150596205,0.33519371830213396,False,0.3333333333333333
SID_04483,330,TCP,5,2476.3410809803454,AES,0.7003120676350105,2,Safari,0,1,7.8149411192347,0.530811803412472,False,0.4
SID_04485,493,TCP,3,150.01192742437152,AES,0.662249308064208,1,Chrome,0,1,5.017358823260787,0.5081716900357643,False,0.3333333333333333
SID_04486,181,TCP,3,139.86631650806785,No encryption,0.5432758821212338,3,Chrome,0,1,4.9478113307658536,0.43390735332974245,False,1.0
SID_04487,584,TCP,3,70.65365737740562,AES,0.3124871044483255,3,Edge,0,1,4.2718441980154696,0.27192389025314617,False,1.0
SID_04488,384,TCP,3,227.32970176744865,AES,0.2654301084298907,2,Chrome,0,0,5.430790644799527,0.23541207105426176,False,0.6666666666666666
SID_04489,676,TCP,5,860.9487343613179,AES,0.3173673530218991,0,Chrome,0,0,6.759195795996407,0.2756353155464336,False,0.0
SID_04490,500,TCP,3,587.679597878592,No encryption,0.328920915239286,2,Chrome,1,0,6.377882059205701,0.28436727099231635,False,0.6666666666666666
SID_04491,579,TCP,4,760.1899446856323,DES,0.2591097758169394,2,Chrome,0,0,6.634882925515553,0.23040494412605728,False,0.5
SID_04492,308,UDP,5,25.308623930545263,AES,0.3830501778725788,3,Firefox,1,1,3.2698967915386445,0.3242913339279765,False,0.6
SID_04493,382,TCP,6,66.6804018364718,DES,0.3367749166868041,1,Edge,0,0,4.214796652580457,0.29025993442372766,False,0.16666666666666666
SID_04494,408,UDP,7,942.0569870713696,AES,0.3348166023080662,2,Edge,0,1,6.849126712484494,0.2887939058669255,False,0.2857142857142857
SID_04495,671,TCP,6,1506.6175486435527,AES,0.6739273736496895,2,Chrome,0,1,7.318285901444333,0.5151725862095774,False,0.3333333333333333
SID_04496,835,ICMP,8,356.30722953353006,DES,0.3662965560600553,0,Firefox,1,1,5.87859599861568,0.312103835726804,False,0.0
SID_04497,338,TCP,5,145.68037664542476,AES,0.0369103884279013,1,Chrome,0,0,4.988255911003379,0.03624551126843179,False,0.2
SID_04498,715,TCP,4,294.9465663046679,AES,0.6209458313514269,1,Firefox,0,1,5.690178918787514,0.48300982538545456,False,0.25
SID_04499,66,TCP,5,424.8634347951361,AES,0.2460210386986914,1,Chrome,0,0,6.054118719275757,0.21995530521363563,False,0.2
SID_04500,261,ICMP,2,795.6957709173969,AES,0.1007747989326074,1,Edge,0,0,6.6804728881224476,0.09601429452337185,False,0.5
SID_04501,308,TCP,8,421.3925115374511,No encryption,0.3235549624091841,1,Chrome,1,1,6.045935003867125,0.28032126989920414,False,0.125
SID_04502,229,TCP,4,1818.740510525034,DES,0.1713736602399925,0,Edge,1,0,7.50644919327123,0.15817712871132356,False,0.0
SID_04503,183,TCP,4,410.2786607448816,AES,0.2271488213643666,0,Safari,0,0,6.01927099143209,0.20469344717939666,False,0.0
SID_04504,582,TCP,2,160.10189301622998,DES,0.2574923414782572,1,Chrome,0,0,5.082037040680185,0.22911953269747162,False,0.5
SID_04505,457,TCP,7,228.38185092034004,AES,0.2419177941461881,1,Firefox,0,1,5.435388086135402,0.2166567930326523,False,0.14285714285714285
SID_04506,575,TCP,7,500.6394804067693,DES,0.1732198224230503,0,Safari,0,1,6.2178816951662395,0.15975195400898032,False,0.0
SID_04507,638,TCP,3,1220.307866821828,DES,0.6545477533522438,2,Chrome,0,1,7.107677585507176,0.5035277106721328,False,0.6666666666666666
SID_04509,631,TCP,3,163.93915224183522,AES,0.2069675493569778,1,Chrome,0,0,5.105576631594712,0.1881110563827898,False,0.3333333333333333
SID_04510,486,TCP,4,2.7823590214384266,No encryption,0.1588716153043718,0,Firefox,0,0,1.3303478947203307,0.14744678626713562,False,0.0
SID_04512,711,ICMP,2,207.22020190072453,AES,0.0746813321326768,1,Unknown,0,0,5.3385961826971045,0.07202418240860287,False,0.5
SID_04513,382,TCP,1,1379.2630409603669,No encryption,0.6353976727341579,1,Chrome,0,1,7.230029369379158,0.4918859996886908,False,1.0
SID_04514,312,UDP,4,640.1368799127512,No encryption,0.1595795514851015,3,Firefox,0,1,6.463242975329532,0.14805748379906783,False,0.75
SID_04515,464,TCP,5,414.1667958281216,AES,0.3270703955581117,0,Chrome,1,1,6.028680357141556,0.2829738025927103,False,0.0
SID_04516,317,UDP,5,126.968799154229,DES,0.0693346103459747,1,Chrome,1,0,4.85178647759856,0.06703659554926204,False,0.2
SID_04517,416,TCP,4,891.8838052104418,AES,0.3736192161015063,2,Firefox,0,0,6.794456455064973,0.317449020093772,False,0.5
SID_04518,568,TCP,4,1363.6909000021112,No encryption,0.4264159368658213,3,Safari,0,1,7.218683235091193,0.3551649602930922,False,0.75
SID_04519,569,TCP,6,494.57146761060056,AES,0.2312036927482449,1,Edge,0,0,6.205711576690509,0.2079923028462256,False,0.16666666666666666
SID_04520,320,UDP,4,472.9857761810453,DES,0.0974758173884859,0,Firefox,0,0,6.1611773131879595,0.09301283145425897,False,0.0
SID_04521,402,TCP,6,1126.1095180831787,AES,0.3289635617165206,2,Chrome,0,0,7.027411685967215,0.2843993615347067,False,0.3333333333333333
SID_04522,714,TCP,7,554.7075477863247,DES,0.3236235348836231,2,Edge,0,1,6.320242162677573,0.2803730778709933,False,0.2857142857142857
SID_04523,599,TCP,5,1231.9764392257778,DES,0.7323663948229107,1,Chrome,0,1,7.1171863944868665,0.5494883321229207,False,0.2
SID_04524,915,TCP,2,44.50862614944279,AES,0.0644045751630317,1,Chrome,0,1,3.817901893689846,0.06241555846149375,False,0.5
SID_04525,736,TCP,3,1559.464249338093,No encryption,0.0591901142931515,2,Chrome,0,1,7.352738651700304,0.05750457297460469,False,0.6666666666666666
SID_04526,728,TCP,8,243.1257463926883,AES,0.3685420312313596,1,Chrome,0,1,5.497683446612295,0.31374596238563557,False,0.125
SID_04527,222,TCP,2,148.2877723994143,No encryption,0.1809840394843865,2,Edge,0,0,5.005875801656126,0.16634802271610338,False,1.0
SID_04528,652,TCP,5,26.26115830338315,DES,0.2770920256904229,0,Chrome,0,1,3.305462916318832,0.24458563842449296,False,0.0
SID_04529,489,UDP,5,1436.9663546343927,No encryption,0.1136162124940782,2,Chrome,0,0,7.270985140673746,0.10761256912537401,False,0.4
SID_04531,533,TCP,3,2470.811838842842,AES,0.229633690761476,2,Chrome,0,0,7.8127066987075775,0.20671631264036616,False,0.6666666666666666
SID_04532,689,UDP,6,665.63690593175,AES,0.059037805059982,2,Chrome,0,0,6.502245528775154,0.057360764811148414,False,0.3333333333333333
SID_04533,600,TCP,5,959.6744207973856,DES,0.5807171462792938,1,Edge,0,0,6.867635559472993,0.45787863411213153,False,0.2
SID_04534,324,TCP,5,1033.690901101941,AES,0.2417603070396667,2,Chrome,0,0,6.941858014817472,0.21652997538534344,False,0.4
SID_04535,648,UDP,2,277.02275597998505,AES,0.5871013817121685,2,Edge,0,0,5.627702966383725,0.4619093221202279,False,1.0
SID_04537,543,TCP,6,2338.5905261749604,DES,0.6346263641557592,2,Edge,0,1,7.757731204225299,0.4914142547816189,False,0.3333333333333333
SID_04539,456,UDP,5,1443.1436554000252,AES,0.7532144140841204,0,Chrome,0,1,7.27527179885358,0.5614509111144605,False,0.0
SID_04540,653,TCP,3,1182.867435066589,AES,0.3897612251104324,2,Chrome,0,0,7.0765418455493645,0.3291319518905493,False,0.6666666666666666
SID_04541,291,TCP,2,712.4903414821664,DES,0.624050942534065,0,Chrome,0,1,6.570168900009803,0.4849236098029621,False,0.0
SID_04542,889,TCP,4,366.60675167491246,AES,0.5061961921070478,3,Edge,0,1,5.907013757219588,0.4095873945362857,False,0.75
SID_04543,135,TCP,4,429.16817885515366,DES,0.3448089915863783,2,Unknown,0,1,6.064176245839251,0.2962519892784784,False,0.5
SID_04544,380,TCP,3,294.08300771138715,AES,0.0557395271473902,2,Firefox,0,0,5.687256698831808,0.054241494960209004,False,0.6666666666666666
SID_04545,574,TCP,3,444.4777716566304,AES,0.4234207346511811,1,Chrome,0,0,6.099147350394741,0.3530629427652606,False,0.3333333333333333
SID_04546,616,UDP,5,3654.832902733649,AES,0.3707491866815067,1,Safari,0,0,8.204079226587975,0.3153574419635312,False,0.2
SID_04547,479,UDP,6,361.30957230910985,AES,0.6036065435928861,1,Firefox,0,1,5.892499018499037,0.47225518234217356,False,0.16666666666666666
SID_04548,488,TCP,4,876.11804674844,AES,0.3694681079658309,3,Edge,0,1,6.776641586219886,0.3144224220937483,False,0.75
SID_04549,582,TCP,5,308.0670989598706,No encryption,0.2686233424128403,1,Firefox,0,0,5.733558402061816,0.23793233018462417,False,0.2
SID_04550,453,TCP,3,502.8585315752775,DES,0.5187569748242418,1,Chrome,0,1,6.222295537351293,0.41789222057304315,False,0.3333333333333333
SID_04551,778,TCP,3,69.99377449362481,AES,0.5600997181051389,0,Chrome,0,0,4.262592190008537,0.44474974108079907,False,0.0
SID_04552,667,TCP,4,1152.5471709492824,AES,0.2757430956025057,1,Chrome,0,0,7.050596970535187,0.24352882891712482,False,0.25
SID_04553,674,UDP,4,865.4618319505985,AES,0.5952583563178075,0,Unknown,0,1,6.764418059657624,0.4670357020022831,False,0.0
SID_04554,306,TCP,3,341.5369312271398,DES,0.738771774362773,1,Chrome,1,1,5.836379480289624,0.5531789871751038,False,0.3333333333333333
SID_04555,484,UDP,5,595.2908347818213,No encryption,0.1275906631728723,0,Firefox,0,0,6.390728525864739,0.12008319995826064,False,0.0
SID_04556,439,TCP,4,1645.9676900676836,AES,0.4522428960483114,2,Chrome,1,0,7.406691112539972,0.3731091861920619,False,0.5
SID_04557,298,TCP,2,36.3600798751145,AES,0.283098122915918,0,Unknown,0,0,3.62060275134322,0.24927756198885742,False,0.0
SID_04558,572,TCP,5,2129.886112190327,AES,0.3017821857570111,0,Chrome,0,1,7.664293187306005,0.2637342377461961,False,0.0
SID_04559,392,TCP,5,509.11047644450935,AES,0.1397501606956178,2,Chrome,0,1,6.234627322738973,0.13080908110339134,False,0.4
SID_04560,631,UDP,3,1570.9235931125495,AES,0.1437900002994449,0,Chrome,0,0,7.36005536691766,0.1343473099354604,False,0.0
SID_04561,285,UDP,3,1581.4093388486287,DES,0.2147761549222888,3,Chrome,0,1,7.366703862550116,0.19455982518736617,False,1.0
SID_04562,843,TCP,2,48.40513832366451,No encryption,0.3987386948751203,2,Chrome,0,0,3.9000544334338074,0.3355708983057919,False,1.0
SID_04563,320,TCP,2,1217.121745164914,DES,0.0813253278065882,1,Chrome,0,0,7.10506539825408,0.07818744417286881,False,0.5
SID_04564,543,TCP,6,1056.0080500706126,No encryption,0.2266673132259291,1,Chrome,0,1,6.963197601802081,0.20430099059894619,False,0.16666666666666666
SID_04565,658,ICMP,3,35.32332116584031,AES,0.5234755714565812,2,Unknown,1,0,3.592459991343304,0.4209942848264488,False,0.6666666666666666
SID_04566,385,UDP,6,2257.932516518085,DES,0.4744450101999555,3,Chrome,0,1,7.722647642855827,0.3882816547154041,False,0.5
SID_04567,670,TCP,5,805.2967850304004,No encryption,0.0701640248286104,1,Chrome,1,0,6.692451894371109,0.06781193095780075,False,0.2
SID_04568,254,TCP,4,146.69032731610235,AES,0.0955423320499124,2,Unknown,0,1,4.995117698673168,0.09124952106848318,False,0.5
SID_04569,790,TCP,6,105.08729497258491,No encryption,0.4587317019035196,3,Chrome,1,1,4.664262292668359,0.37756736085770726,False,0.5
SID_04570,502,TCP,5,660.3797673595334,AES,0.4909194150346367,2,Firefox,1,0,6.49432820945314,0.3993929867261603,False,0.4
SID_04571,380,TCP,3,48.50882230452568,No encryption,0.36783168686243,1,Chrome,0,1,3.902150882068111,0.3132267757115428,False,0.3333333333333333
SID_04572,440,TCP,3,143.69348119776802,AES,0.1305079261255299,0,Chrome,0,0,4.974617582158006,0.12266702387940302,False,0.0
SID_04573,661,UDP,4,2372.196683680452,AES,0.2481838187892491,2,Edge,0,0,7.771993136979354,0.22168954979754002,False,0.5
SID_04575,350,TCP,1,760.4761925858032,AES,0.5114249878241952,0,Chrome,0,0,6.635258908006445,0.4130529063672434,False,0.0
SID_04576,455,UDP,4,187.3834422363097,No encryption,0.222294888010615,2,Firefox,0,0,5.23847947206088,0.20073014752170926,False,0.5
SID_04577,264,TCP,7,197.2482886564473,AES,0.0806085642363431,0,Firefox,0,1,5.289520228227749,0.07752436784186277,False,0.0
SID_04578,864,TCP,5,472.2260490574159,DES,0.3758581312696309,3,Chrome,0,1,6.159573179315682,0.31907763192076943,False,0.6
SID_04579,386,TCP,2,1122.1154888840322,No encryption,0.2305157833795171,1,Chrome,0,0,7.023861789062596,0.2074334175684313,False,0.5
SID_04580,666,TCP,5,3.149876209701104,No encryption,0.3362535088052839,1,Chrome,0,0,1.4230785048100278,0.28986980921356476,False,0.2
SID_04581,541,TCP,4,36.22827458404772,No encryption,0.4187573921068336,1,Edge,0,1,3.6170685420362365,0.34978141252956774,False,0.25
SID_04582,303,TCP,3,1632.863854856553,No encryption,0.4644553778242853,0,Safari,0,0,7.398702951787403,0.38148341759938964,False,0.0
SID_04583,498,UDP,6,1345.8894375164923,AES,0.2218490649011891,2,Chrome,0,0,7.205553092504447,0.2003653383100103,False,0.3333333333333333
SID_04584,656,TCP,3,949.1189161413948,No encryption,0.4064712550877958,3,Chrome,0,1,6.856587151646543,0.3410839115457547,False,1.0
SID_04585,462,UDP,4,553.769313352461,AES,0.4418695236936133,1,Firefox,0,0,6.318552375722169,0.3659405518934935,False,0.25
SID_04586,738,TCP,4,125.44167940614534,AES,0.3584052859968272,2,Chrome,0,0,4.839781169496992,0.3063114279077951,False,0.5
SID_04587,704,UDP,4,86.27593832389121,AES,0.7479909447482261,1,Unknown,0,1,4.469074804281242,0.5584670968699407,False,0.25
SID_04588,683,TCP,5,1886.278077049198,DES,0.2255535903817975,2,Edge,0,0,7.542890899137416,0.20339265243163934,False,0.4
SID_04591,377,TCP,4,487.3361762296297,DES,0.4976241866999336,3,Edge,0,1,6.191004054396753,0.4038799769178895,False,0.75
SID_04592,539,TCP,4,1050.2237567180273,AES,0.0573893254742392,0,Chrome,1,0,6.957710247092584,0.05580296969944619,False,0.0
SID_04593,609,UDP,5,171.85154927591623,AES,0.3718678201347414,3,Chrome,0,1,5.152433129451077,0.3161731836529366,False,0.6
SID_04594,65,TCP,4,530.19979053445,DES,0.1061895566495179,0,Chrome,0,0,6.275138203836939,0.10092127779035624,False,0.0
SID_04595,498,TCP,5,378.3954092272126,AES,0.8183209300870967,0,Edge,0,1,5.938578957341288,0.5979135093766645,False,0.0
SID_04596,531,TCP,5,224.8869269790948,DES,0.3571436529713552,1,Unknown,0,1,5.42003455096757,0.30538223595095587,False,0.2
SID_04597,444,UDP,3,728.4679085789452,DES,0.2326769167172871,1,Safari,1,0,6.592315376013639,0.20918815960888748,False,0.3333333333333333
SID_04598,758,TCP,6,615.9764375768507,No encryption,0.1174477568754431,1,Safari,1,0,6.424830834483881,0.11104729641316806,False,0.16666666666666666
SID_04600,762,ICMP,6,715.4330764435914,AES,0.3998355063551799,2,Edge,0,0,6.57428483947751,0.3363547342574948,False,0.3333333333333333
SID_04601,456,TCP,2,123.01598684498948,AES,0.5609673114075462,1,Chrome,0,0,4.820410483464043,0.44530570051169266,False,0.5
SID_04602,687,TCP,2,370.3249682521854,No encryption,0.2189722139125226,2,Chrome,0,0,5.917077604416867,0.19800805607406266,False,1.0
SID_04603,827,UDP,7,314.0481172826924,DES,0.5826339424954904,0,Unknown,0,1,5.752725380438427,0.45909051126202466,False,0.0
SID_04604,762,TCP,7,1172.877803319642,DES,0.250217799918245,3,Chrome,0,1,7.068067909212346,0.2233177760707914,False,0.42857142857142855
SID_04605,281,TCP,4,29.10223681275849,DES,0.1748102040418949,1,Chrome,0,0,3.404599481710006,0.16110660607401012,False,0.25
SID_04606,449,UDP,4,264.9517948640859,DES,0.2674634990171471,1,Firefox,0,0,5.583315070043485,0.23701765844893397,False,0.25
SID_04607,430,ICMP,3,2003.7053094030985,AES,0.3758249628048686,0,Chrome,0,1,7.60325235108455,0.3190535241557181,False,0.0
SID_04608,597,UDP,4,285.7407971732127,DES,0.405824392801403,2,Chrome,0,0,5.658578661939851,0.3406238871537347,False,0.5
SID_04610,332,TCP,6,1132.8929849833671,AES,0.4553466260374779,2,Firefox,0,0,7.033412110331412,0.3752441032045613,False,0.3333333333333333
SID_04611,513,TCP,5,39.22127373856389,AES,0.277654527784791,0,Chrome,0,1,3.694396053126085,0.24502599686450555,False,0.0
SID_04613,788,TCP,3,1546.7935146229088,No encryption,0.6343306943829924,2,Chrome,1,1,7.344585656766144,0.4912333593043896,False,0.6666666666666666
SID_04614,397,TCP,11,2464.941689577133,No encryption,0.3506639852997301,3,Chrome,0,1,7.810329037693359,0.3005963124989802,False,0.2727272727272727
SID_04615,511,TCP,7,229.1007480735519,DES,0.3176760540712223,1,Unknown,0,1,5.438517248116226,0.2758696198845743,False,0.14285714285714285
SID_04616,438,UDP,3,281.0113823756475,DES,0.2933121602221585,1,Chrome,0,0,5.6419474331577595,0.2572064938708182,False,0.3333333333333333
SID_04617,729,UDP,1,670.0781104687744,No encryption,0.52108979558634,0,Unknown,0,0,6.508885539241048,0.4194270487379081,False,0.0
SID_04618,64,UDP,7,205.51701366882483,AES,0.2975292890522881,3,Chrome,0,1,5.330382799655227,0.2604619092538339,True,0.42857142857142855
SID_04619,496,TCP,3,130.71574821088987,No encryption,0.6632117158739502,0,Chrome,0,1,4.880646177993031,0.5087505017131128,False,0.0
SID_04620,478,TCP,4,444.074937984729,AES,0.3450553122163599,2,Chrome,0,0,6.098242667954241,0.2964351365326517,False,0.5
SID_04621,409,UDP,3,59.99272722483856,DES,0.2460903548040796,1,Safari,0,0,4.110754631243029,0.22001093363023594,False,0.3333333333333333
SID_04622,845,TCP,3,1797.11483282401,No encryption,0.2739057834497161,2,Chrome,1,1,7.494494079968804,0.24208760107911623,False,0.6666666666666666
SID_04623,322,TCP,6,325.4087041366117,DES,0.1722217254128425,2,Chrome,0,1,5.7881502898195984,0.15890085876733812,False,0.3333333333333333
SID_04624,654,TCP,2,327.92089571572296,AES,0.4695356974080307,1,Edge,1,0,5.795817283301355,0.384946498795483,False,0.5
SID_04625,571,TCP,5,1253.7662823698167,No encryption,0.3549174252997776,1,Chrome,0,0,7.134704605035679,0.3037405117365305,False,0.2
SID_04626,752,TCP,3,334.29135695323697,DES,0.5148550882343326,0,Chrome,0,0,5.814999876084288,0.41531978305597866,False,0.0
SID_04627,366,UDP,6,1144.7216664904272,AES,0.2730250423041526,1,Safari,0,0,7.043789993858436,0.24139599126249744,False,0.16666666666666666
SID_04628,353,UDP,3,159.97339055855568,AES,0.7950369935312508,2,Firefox,1,1,5.081239075291059,0.5850256309374858,False,0.6666666666666666
SID_04629,719,TCP,3,602.2979391817922,AES,0.3525618534931506,3,Unknown,0,1,6.402411169531371,0.30200046340491704,False,1.0
SID_04630,585,TCP,5,1170.57996075986,AES,0.4268589343805706,2,Chrome,0,0,7.066108510641937,0.35547547893451237,False,0.4
SID_04631,191,UDP,2,478.1228548309267,DES,0.206343412436468,1,Chrome,1,0,6.1719570464267814,0.18759381103454736,False,0.5
SID_04632,392,TCP,6,59.61787381321909,DES,0.115910931687863,1,Firefox,0,1,4.104589796999688,0.10967105045857155,False,0.16666666666666666
SID_04633,577,TCP,5,1068.1840174634942,No encryption,0.2271597318899833,1,Unknown,1,1,6.974651036026865,0.20470233809541644,False,0.2
SID_04634,667,UDP,3,545.0642110000442,DES,0.1648804155222435,2,Firefox,0,1,6.302736571394449,0.15261843412864454,False,0.6666666666666666
SID_04635,364,UDP,7,304.3247308891825,AES,0.2043180256660789,1,Firefox,0,1,5.721375901665402,0.18591345292622888,False,0.14285714285714285
SID_04636,64,UDP,5,3946.46563756642,AES,0.4174287374307349,2,Chrome,0,0,8.28082904123223,0.3488444819385485,True,0.4
SID_04637,604,TCP,3,1670.4450781221856,AES,0.4142614290014556,0,Edge,0,0,7.421443847481367,0.34660743652468834,False,0.0
SID_04638,255,TCP,4,30.84510834584031,No encryption,0.1954601390103757,1,Firefox,0,0,3.4608837861048802,0.1785311648345426,False,0.25
SID_04639,96,UDP,6,720.4402718245008,AES,0.3963334703233755,4,Chrome,0,1,6.581249591453171,0.33384985140376033,False,0.6666666666666666
SID_04641,662,UDP,3,30.49817022421061,DES,0.1261035689413532,2,Firefox,0,0,3.449929456024109,0.11876350500926987,False,0.6666666666666666
SID_04642,525,TCP,4,9.089058426415274,No encryption,0.268299499349592,1,Chrome,0,0,2.311451512510205,0.23767702634985538,False,0.25
SID_04644,777,TCP,5,308.6837163137935,AES,0.563764570758175,4,Firefox,0,1,5.735551506694008,0.4470961005865403,False,0.8
SID_04645,627,TCP,6,972.0707004760023,AES,0.3980703900812443,0,Firefox,0,0,6.880456741905938,0.33509299310290164,False,0.0
SID_04646,823,TCP,5,484.7265500506269,AES,0.1806318056794418,1,Chrome,0,0,6.185645811334393,0.16604972372875715,False,0.2
SID_04647,221,TCP,5,1163.6501992136537,AES,0.3865889816274763,4,Unknown,0,1,7.060176062727582,0.32684676117092215,False,0.8
SID_04648,493,TCP,3,1341.5964572158657,DES,0.5544044678069653,2,Safari,0,0,7.2023606727523735,0.44109249337377493,False,0.6666666666666666
SID_04649,176,TCP,5,856.5667695766216,DES,0.404951564348384,2,Chrome,0,0,6.75409904140422,0.3400028284180827,False,0.4
SID_04650,454,UDP,2,432.9902143004293,AES,0.2564757065115213,2,Chrome,0,0,6.073021986151338,0.22831074356193165,False,1.0
SID_04651,450,TCP,7,3570.745573503397,DES,0.4452184389247103,1,Edge,1,1,8.180809711436988,0.3682604789455708,False,0.14285714285714285
SID_04652,625,TCP,7,293.0171094147637,AES,0.2545710957228922,3,Chrome,0,1,5.683637960933713,0.22679375777561941,False,0.42857142857142855
SID_04653,509,TCP,5,578.1915298522417,No encryption,0.1121870062897929,0,Chrome,0,1,6.361633217090684,0.10632835281312683,False,0.0
SID_04655,640,TCP,3,447.3670883589188,DES,0.201343493015503,2,Chrome,0,1,6.105612290553572,0.1834405080473572,False,0.6666666666666666
SID_04656,930,TCP,5,103.55438673360162,AES,0.2529970292957902,1,Firefox,0,0,4.6497073832306866,0.22553830503784875,False,0.2
SID_04657,436,UDP,3,349.4929109527969,No encryption,0.0872732482951442,1,Chrome,0,0,5.8593404807431355,0.0836729549252199,False,0.3333333333333333
SID_04658,311,TCP,2,193.8506439533615,No encryption,0.1452956489947733,2,Chrome,0,0,5.272233336646393,0.13566281240512604,False,1.0
SID_04659,549,TCP,6,1840.926433613532,AES,0.2749082214217314,1,Chrome,0,0,7.518567277697138,0.24287419282083264,False,0.16666666666666666
SID_04660,339,TCP,6,852.2389204055524,AES,0.0975569654721667,1,Chrome,0,0,6.749039602534682,0.09308676937842247,False,0.16666666666666666
SID_04661,796,UDP,6,271.5331393352846,AES,0.4016642195415602,1,Chrome,0,1,5.607760218948706,0.3376602588871874,False,0.16666666666666666
SID_04662,443,TCP,5,667.2758872339831,AES,0.3781665143822708,2,Edge,0,0,6.504701093114914,0.3207540030141604,False,0.4
SID_04663,386,UDP,5,1534.9883239905605,AES,0.6041811306943528,2,Safari,0,1,7.33692931211008,0.47261342744188356,False,0.4
SID_04664,405,UDP,4,2179.764443185108,DES,0.2049806957680265,0,Unknown,0,1,7.687430756327098,0.18646354670477341,False,0.0
SID_04665,643,TCP,2,62.39999086994822,AES,0.1092395474809776,2,Chrome,0,0,4.149463717436044,0.10367468818175447,False,1.0
SID_04666,468,UDP,3,1236.826908658317,AES,0.007648420797263,3,Chrome,0,1,7.121112628169243,0.007619319916579733,False,1.0
SID_04667,371,TCP,5,2712.3980505032323,AES,0.1654204271371396,3,Edge,0,1,7.905957021580851,0.1530819035783197,False,0.6
SID_04668,833,TCP,2,503.7561028889352,AES,0.2880286687266085,1,Chrome,0,0,6.224075348034038,0.25311288576256114,False,0.5
SID_04669,328,TCP,4,4329.011495682416,DES,0.6930908868977496,3,Edge,0,1,8.373325475885025,0.5265557856425834,False,0.75
SID_04670,507,UDP,5,2518.696440851797,DES,0.4573102243688084,0,Edge,0,0,7.831893713270137,0.3765924244999703,False,0.0
SID_04671,630,TCP,5,855.7664900503894,AES,0.1664834374121812,1,Unknown,0,1,6.7531654077832535,0.15399361384634105,False,0.2
SID_04672,173,TCP,4,1505.0571517260005,AES,0.5715581510638043,1,Chrome,0,0,7.317250356993035,0.45206758011131287,False,0.25
SID_04673,596,TCP,9,281.4217008984355,DES,0.4179377973871833,1,Chrome,0,1,5.643401347207899,0.3492035607071429,False,0.1111111111111111
SID_04674,288,TCP,5,1995.613184429819,No encryption,0.2510722266581168,2,Chrome,0,0,7.599207616321281,0.22400096495654787,False,0.4
SID_04675,664,TCP,3,716.9730822294515,DES,0.0889243541125229,1,Chrome,0,1,6.576432078414333,0.08519037791324992,False,0.3333333333333333
SID_04676,307,TCP,3,570.1341178319853,AES,0.1230242046545366,0,Unknown,0,0,6.347624064443216,0.1160252290899589,False,0.0
SID_04677,638,TCP,3,1444.662850693036,DES,0.6499849613606222,1,Chrome,0,1,7.276323215569378,0.500766173544058,False,0.3333333333333333
SID_04678,721,TCP,5,1762.151109172332,AES,0.0796069543666299,1,Firefox,0,0,7.4748578901101865,0.07659704375510946,False,0.2
SID_04679,672,TCP,3,966.51604190897,AES,0.4690887821922674,3,Chrome,0,1,6.874732005550943,0.38464233252836627,False,1.0
SID_04680,550,TCP,8,20.284017796614062,AES,0.1569443433199416,2,Chrome,0,1,3.057956452883654,0.1457823427502048,False,0.25
SID_04681,453,UDP,6,727.4642926193624,AES,0.2862560460609084,2,Chrome,0,1,6.590938609498315,0.25173570868833695,False,0.3333333333333333
SID_04682,384,ICMP,2,1379.23234277749,No encryption,0.1975286692353423,2,Chrome,0,0,7.230007128311081,0.18025999092269446,False,1.0
SID_04683,794,TCP,2,630.4399907834021,No encryption,0.7933898230297981,0,Chrome,0,1,6.448002910803989,0.5841075848402166,False,0.0
SID_04684,360,TCP,3,2184.956523692536,AES,0.4841768601148524,1,Firefox,0,0,7.689808780017449,0.39486031561902596,False,0.3333333333333333
SID_04685,292,ICMP,5,1820.8899713399635,No encryption,0.2699289762429703,2,Chrome,0,0,7.507629687050184,0.23896097468854888,False,0.4
SID_04686,633,UDP,4,603.467196371646,AES,0.4145922334697228,1,Edge,0,0,6.4043474028613945,0.34684131533868545,False,0.25
SID_04687,340,TCP,3,413.7845979427515,DES,0.5887172383353798,1,Safari,0,0,6.027759344380433,0.46292692227689136,False,0.3333333333333333
SID_04688,309,TCP,3,45.32100401343688,DES,0.1359559737513533,1,Safari,0,0,3.835595508622161,0.1274745640473765,False,0.3333333333333333
SID_04690,403,TCP,7,247.3585328015075,AES,0.5527708680541711,1,Chrome,0,1,5.514873398931761,0.4400409917835964,False,0.14285714285714285
SID_04691,483,TCP,3,883.1869000950837,No encryption,0.348445833924199,1,Edge,0,0,6.784668465737361,0.2989526951410721,False,0.3333333333333333
